"epoch","loss_rnn","loss_lstm","loss_cnn","loss_trans"
1,0.340143144130707,0.289322823286057,0.321587890386581,0.885103762149811
2,0.149182915687561,0.149019286036491,0.030100405216217,0.204872712492943
3,0.0831576958298683,0.104730442166328,0.0181732717901468,0.130542069673538
4,0.047283198684454,0.0630290880799294,0.0154102137312293,0.0945227146148682
5,0.0327140390872955,0.0572491772472858,0.0131693771108985,0.0743589103221893
6,0.0230723507702351,0.0451928749680519,0.0134426094591618,0.0567456521093845
7,0.0196991395205259,0.049255583435297,0.0112407533451915,0.0490572340786457
8,0.0170759372413158,0.0414090678095818,0.0108160320669413,0.0472197458148003
9,0.0149777866899967,0.03830711171031,0.0102513479068875,0.0364826209843159
10,0.0154310548678041,0.0415664613246918,0.00908708572387695,0.0334485284984112
11,0.014076909981668,0.0397646687924862,0.00935122929513454,0.0295089744031429
12,0.0142490332946181,0.0491434000432491,0.00977616664022207,0.0282864402979612
13,0.013343084603548,0.0326813086867332,0.00883903633803129,0.0249964669346809
14,0.0137552302330732,0.041712861508131,0.0106486463919282,0.0235057026147842
15,0.0118439448997378,0.0349632203578949,0.00884213950484991,0.0231333915144205
16,0.0126255648210645,0.0441772453486919,0.00868142489343882,0.0227609667927027
17,0.013008126989007,0.0509710162878036,0.00815436523407698,0.0201853271573782
18,0.0122953802347183,0.039098959416151,0.00825069006532431,0.0183417070657015
19,0.011003227904439,0.0455031134188175,0.0085798492655158,0.0173504780977964
20,0.0128376027569175,0.039599385112524,0.00868541840463877,0.0161537658423185
21,0.0104966098442674,0.0404793545603752,0.00762279378250241,0.0162097793072462
22,0.0100106066092849,0.0352245382964611,0.00827902089804411,0.0153488079085946
23,0.0123230973258615,0.0408729314804077,0.00869712233543396,0.0150309391319752
24,0.0113176256418228,0.0365562774240971,0.00750561337918043,0.0141651192680001
25,0.00919103994965553,0.0351524725556374,0.00697294948622584,0.0154068442061543
26,0.0107607925310731,0.0376659370958805,0.00759838381782174,0.0135501231998205
27,0.0102759245783091,0.0347680896520615,0.00863582547754049,0.0137235345318913
28,0.0102141331881285,0.0392336510121822,0.00893866922706366,0.0138277504593134
29,0.00988340470939875,0.0413470678031445,0.00734271435067058,0.0124936364591122
30,0.00929531827569008,0.0418552048504353,0.00818719994276762,0.0128426579758525
31,0.00936186127364635,0.0410768426954746,0.00800707191228867,0.0121413534507155
32,0.00852775108069181,0.0399198234081268,0.00818480271846056,0.0119850905612111
33,0.00983315985649824,0.0359032228589058,0.00707631092518568,0.0124817118048668
34,0.0109745617955923,0.0353443212807178,0.00848237331956625,0.0115221152082086
35,0.00874552316963673,0.0410862565040588,0.00782661698758602,0.0119747389107943
36,0.0100400960072875,0.0329831838607788,0.00733095733448863,0.0112323062494397
37,0.00921018049120903,0.03122778236866,0.00795958656817675,0.0114154685288668
38,0.00899366848170757,0.0318153649568558,0.00766324205324054,0.0113044651225209
39,0.00869006849825382,0.0359636135399342,0.00741982087492943,0.0102675845846534
40,0.00952295307070017,0.0366251468658447,0.00765002239495516,0.00974640343338251
41,0.00793035980314016,0.0351098254323006,0.00768681662157178,0.0107670836150646
42,0.00835028383880854,0.0395257994532585,0.0078924223780632,0.0103479204699397
43,0.0101866191253066,0.035780668258667,0.00789904873818159,0.0100353909656405
44,0.00814416632056236,0.0316610522568226,0.00738266669213772,0.0100983371958137
45,0.0103878667578101,0.0358577631413937,0.00790201313793659,0.00993972457945347
46,0.00910248514264822,0.0392154902219772,0.00728567456826568,0.0115214679390192
47,0.00956656597554684,0.034464605152607,0.00711106928065419,0.0100397309288383
48,0.00810041278600693,0.0346428938210011,0.00766483321785927,0.0102858720347285
49,0.00832958053797483,0.0374307297170162,0.00817728508263826,0.00942268595099449
50,0.00907408632338047,0.0375260449945927,0.0078594209626317,0.0097584268078208
51,0.00844115111976862,0.038336243480444,0.00652227876707911,0.00986035354435444
52,0.0076489569619298,0.0396644361317158,0.00807694531977177,0.0096042463555932
53,0.00975462701171637,0.0353540889918804,0.00912503711879253,0.00938665494322777
54,0.00742891058325768,0.0297167878597975,0.00726753612980247,0.00932556949555874
55,0.00846364069730043,0.0330592691898346,0.0070863151922822,0.00941780395805836
56,0.00761553784832358,0.0372490100562572,0.00727530615404248,0.00888362806290388
57,0.00913876108825207,0.0350146740674973,0.00752780493348837,0.00984559673815966
58,0.00830308627337217,0.0372223481535912,0.00713792769238353,0.00911058019846678
59,0.00816910248249769,0.0370874926447868,0.00668206624686718,0.00970532279461622
60,0.00732159009203315,0.036471888422966,0.00629837810993195,0.00937887653708458
61,0.00845122896134853,0.0322323888540268,0.00772395730018616,0.00902210455387831
62,0.00874015409499407,0.0352435149252415,0.0068499855697155,0.00996713060885668
63,0.00773059902712703,0.030395807698369,0.0079101761803031,0.00912447925657034
64,0.0078625250607729,0.0355458632111549,0.00670983968302608,0.00921120028942823
65,0.00760913593694568,0.0340871475636959,0.00717513356357813,0.00911409966647625
66,0.00801755581051111,0.0371027663350105,0.00712205283343792,0.00847406592220068
67,0.00806530471891165,0.0352540649473667,0.00658457633107901,0.00835373997688293
68,0.00839074142277241,0.0364789478480816,0.00666934391483665,0.0084051126614213
69,0.00789574254304171,0.0325237587094307,0.006484170909971,0.00929388683289289
70,0.00690499320626259,0.0385106615722179,0.00641227699816227,0.00886554922908545
71,0.00751978298649192,0.0351165607571602,0.00721239671111107,0.00877935439348221
72,0.00838201213628054,0.0363834016025066,0.00784612074494362,0.00961413979530334
73,0.00663159415125847,0.0310524422675371,0.00755260139703751,0.00854476448148489
74,0.00789315532892942,0.0332376398146152,0.00733611173927784,0.00930335652083158
75,0.00817036814987659,0.0361432395875454,0.0070351455360651,0.00871920306235552
76,0.00867114681750536,0.0374395325779915,0.00765412300825119,0.00867325160652399
77,0.00739018572494388,0.0401273779571056,0.00684404885396361,0.00788419973105192
78,0.00662182364612818,0.0361148342490196,0.0070041730068624,0.00801620539277792
79,0.00718729663640261,0.0334729477763176,0.00661141332238913,0.00861733499914408
80,0.00834997091442347,0.0305192489176989,0.00629397761076689,0.00768893770873547
81,0.00689317379146814,0.0400304012000561,0.0065098088234663,0.00899775605648756
82,0.00756016047671437,0.0368390120565891,0.0061313072219491,0.00755551690235734
83,0.00829838309437037,0.0359758622944355,0.00720361992716789,0.00890842359513044
84,0.00821930635720491,0.0293125901371241,0.00767034478485584,0.00758452108129859
85,0.00584573345258832,0.0367320738732815,0.00677814148366451,0.00827651098370552
86,0.00704966485500336,0.0303412619978189,0.00642299326136708,0.00856365542858839
87,0.00762243382632732,0.0354647003114223,0.00615821639075875,0.00773413572460413
88,0.0061693387106061,0.0427673235535622,0.00663871550932527,0.00863258820027113
89,0.00653911614790559,0.0301626678556204,0.0067675057798624,0.00775805953890085
90,0.0070302183739841,0.032709077000618,0.00712210405617952,0.00836046505719423
91,0.00718123698607087,0.0367577262222767,0.00705280620604753,0.00800261460244656
92,0.0062218545936048,0.0331787467002869,0.00630344543606043,0.00764521444216371
93,0.00694211665540934,0.0367335863411427,0.00694961240515113,0.00778858223930001
94,0.00936149526387453,0.0378019139170647,0.00645653391256928,0.00812132842838764
95,0.00741690816357732,0.0389880500733852,0.00630570808425546,0.00814805179834366
96,0.00779635645449162,0.0304475110024214,0.0063237464055419,0.00818065274506807
97,0.00686787534505129,0.03743776679039,0.0070203859359026,0.00779465911909938
98,0.00649579335004091,0.0325570292770863,0.00642379838973284,0.00739347701892257
99,0.00768522825092077,0.0405657365918159,0.00636813836172223,0.00782990362495184
100,0.0077786729671061,0.0331551097333431,0.00640577357262373,0.00789676606655121
